<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,15,20200915,171500,341.6500000,341.9700000,341.3300000,341.4900000,139848
US1.SPY,15,20200915,173000,341.4800000,341.7300000,340.8800000,341.3500000,197724
US1.SPY,15,20200915,174500,341.4100000,341.8000000,340.6800000,340.7300000,157604
US1.SPY,15,20200915,180000,340.7200000,341.5450000,340.6100000,341.5100000,95301
US1.SPY,15,20200915,181500,341.4800000,341.8800000,341.4800000,341.6600000,116818
US1.SPY,15,20200915,183000,341.6600000,341.6900000,341.2500000,341.6000000,135207
US1.SPY,15,20200915,184500,341.5700000,341.8700000,341.5100000,341.5500000,120030
US1.SPY,15,20200915,190000,341.5500000,341.5600000,341.1300000,341.3000000,157537
US1.SPY,15,20200915,191500,341.2900000,341.6500000,341.2700000,341.4900000,97048
US1.SPY,15,20200915,193000,341.5100000,341.6700000,341.3000000,341.6100000,98664
US1.SPY,15,20200915,194500,341.5600000,341.7400000,341.5100000,341.6800000,52477
US1.SPY,15,20200915,200000,341.6600000,341.7300000,341.5100000,341.6800000,69525
US1.SPY,15,20200915,201500,341.6900000,341.9300000,341.6200000,341.8200000,94393
US1.SPY,15,20200915,203000,341.8200000,341.9400000,341.4300000,341.5000000,121802
US1.SPY,15,20200915,204500,341.5000000,341.6400000,341.2900000,341.5600000,66955
US1.SPY,15,20200915,210000,341.5300000,341.5700000,341.1300000,341.1600000,80587
US1.SPY,15,20200915,211500,341.1600000,341.2100000,340.4300000,340.8200000,179087
US1.SPY,15,20200915,213000,340.8200000,340.9200000,340.5800000,340.8200000,105892
US1.SPY,15,20200915,214500,340.8300000,340.9600000,340.4500000,340.9100000,106966
US1.SPY,15,20200915,220000,340.9000000,341.0100000,340.6600000,340.8600000,109434
US1.SPY,15,20200915,221500,340.8900000,340.8900000,339.7200000,339.7900000,280061
US1.SPY,15,20200915,223000,339.7400000,340.1500000,339.6100000,339.9800000,264752
US1.SPY,15,20200915,224500,339.9700000,340.0400000,339.0200000,339.4400000,386244
US1.SPY,15,20200915,230000,339.4350000,340.3900000,339.3000000,340.1600000,988439
US1.SPY,15,20200916,164500,341.5100000,341.7200000,340.7500000,340.7500000,288142
US1.SPY,15,20200916,170000,340.7500000,341.3800000,340.7500000,341.3800000,139319
US1.SPY,15,20200916,171500,341.4000000,341.7800000,341.2700000,341.3750000,138726
US1.SPY,15,20200916,173000,341.3700000,341.5250000,340.9000000,341.1300000,163775
US1.SPY,15,20200916,174500,341.1000000,341.2200000,340.6100000,340.6950000,200186
US1.SPY,15,20200916,180000,340.7200000,341.2500000,340.3200000,341.1000000,194648
US1.SPY,15,20200916,181500,341.0550000,341.9400000,341.0200000,341.8900000,279373
US1.SPY,15,20200916,183000,341.9100000,342.3600000,341.9100000,342.1700000,250449
US1.SPY,15,20200916,184500,342.2000000,342.2900000,341.9800000,342.0100000,161174
US1.SPY,15,20200916,190000,342.0300000,342.0800000,341.6700000,341.6700000,117003
US1.SPY,15,20200916,191500,341.6800000,341.9400000,341.4300000,341.5700000,78794
US1.SPY,15,20200916,193000,341.5800000,341.6200000,341.3300000,341.5700000,77573
US1.SPY,15,20200916,194500,341.5200000,341.5400000,341.2500000,341.3500000,92077
US1.SPY,15,20200916,200000,341.3600000,341.4600000,341.0200000,341.2000000,69882
US1.SPY,15,20200916,201500,341.1800000,341.3900000,340.7900000,341.1400000,79353
US1.SPY,15,20200916,203000,341.1300000,341.1900000,340.6200000,340.7200000,98914
US1.SPY,15,20200916,204500,340.7100000,340.7800000,340.4200000,340.7150000,102888
US1.SPY,15,20200916,210000,340.7100000,341.3900000,340.6850000,341.1800000,113479
US1.SPY,15,20200916,211500,341.1800000,342.0600000,340.8600000,341.8900000,342308
US1.SPY,15,20200916,213000,341.8900000,342.6600000,341.8500000,342.3300000,355219
US1.SPY,15,20200916,214500,342.3800000,343.0600000,342.0700000,342.4100000,448442
US1.SPY,15,20200916,220000,342.4150000,342.4900000,341.1200000,341.5500000,450385
US1.SPY,15,20200916,221500,341.5600000,341.9100000,339.2600000,340.0600000,544263
US1.SPY,15,20200916,223000,340.0700000,340.3800000,339.4900000,339.5900000,476747
US1.SPY,15,20200916,224500,339.5900000,340.0200000,338.7100000,339.7000000,660490
US1.SPY,15,20200916,230000,339.7500000,340.6000000,338.5300000,338.8100000,1396184
US1.SPY,15,20200916,231500,338.8100000,338.8100000,338.8100000,338.8100000,100
US1.SPY,15,20200917,164500,333.5600000,334.5200000,333.1700000,333.7100000,791486
US1.SPY,15,20200917,170000,333.6800000,335.3600000,333.6800000,335.1700000,380746
US1.SPY,15,20200917,171500,335.1700000,336.8100000,334.8400000,336.2500000,459395
US1.SPY,15,20200917,173000,336.2000000,336.6200000,335.1400000,335.7300000,315598
US1.SPY,15,20200917,174500,335.7100000,336.5800000,335.1300000,336.4100000,282868
US1.SPY,15,20200917,180000,336.4000000,337.2400000,336.2700000,336.3400000,327952
US1.SPY,15,20200917,181500,336.3800000,337.5800000,336.3800000,337.3000000,224406
US1.SPY,15,20200917,183000,337.4400000,337.6800000,336.5600000,336.7300000,266291
US1.SPY,15,20200917,184500,336.6900000,337.0400000,335.8600000,335.8800000,387806
US1.SPY,15,20200917,190000,335.9350000,335.9900000,334.9100000,335.1800000,302696
US1.SPY,15,20200917,191500,335.1700000,335.4500000,333.7500000,333.9700000,315711
US1.SPY,15,20200917,193000,334.0500000,334.0600000,333.0000000,333.7700000,443358
US1.SPY,15,20200917,194500,333.7400000,334.1300000,333.3700000,333.7500000,365347
US1.SPY,15,20200917,200000,333.6800000,334.5200000,333.1200000,334.5200000,376564
US1.SPY,15,20200917,201500,334.4400000,334.6600000,334.0800000,334.1900000,185267
US1.SPY,15,20200917,203000,334.2200000,334.3600000,333.5800000,334.0700000,201281
US1.SPY,15,20200917,204500,334.0700000,334.8400000,333.9500000,334.6700000,299417
US1.SPY,15,20200917,210000,334.6500000,334.9500000,334.2700000,334.3800000,156798
US1.SPY,15,20200917,211500,334.4700000,335.2800000,334.3000000,335.1800000,157153
US1.SPY,15,20200917,213000,335.1900000,335.3000000,333.9200000,333.9200000,196539
US1.SPY,15,20200917,214500,333.8700000,334.0800000,333.3400000,333.8700000,217916
US1.SPY,15,20200917,220000,333.9100000,334.5000000,333.8000000,334.0200000,127906
US1.SPY,15,20200917,221500,334.1300000,334.6200000,333.0100000,334.4800000,409248
US1.SPY,15,20200917,223000,334.4600000,334.6300000,333.4100000,333.6700000,275027
US1.SPY,15,20200917,224500,333.6500000,335.6800000,333.5400000,335.0300000,477532
US1.SPY,15,20200917,230000,335.0400000,336.0400000,334.6300000,335.8600000,965432
US1.SPY,15,20200918,164500,335.3700000,335.4900000,334.3400000,334.5100000,753615
US1.SPY,15,20200918,170000,334.5500000,334.5600000,333.0600000,333.9000000,332692
US1.SPY,15,20200918,171500,333.9150000,334.7300000,333.8900000,334.5200000,244241
US1.SPY,15,20200918,173000,334.4900000,334.9800000,334.1100000,334.4200000,237565
US1.SPY,15,20200918,174500,334.4700000,334.5200000,333.4600000,334.0500000,307721
US1.SPY,15,20200918,180000,334.0200000,334.0200000,332.5400000,332.7900000,405845
US1.SPY,15,20200918,181500,332.7500000,333.2800000,332.4400000,332.6100000,447492
US1.SPY,15,20200918,183000,332.7200000,333.1200000,332.2500000,332.8000000,332401
US1.SPY,15,20200918,184500,332.8300000,332.8900000,331.8700000,331.9700000,274230
US1.SPY,15,20200918,190000,331.9800000,333.3400000,331.9400000,333.0000000,147649
US1.SPY,15,20200918,191500,333.0000000,333.3400000,332.5000000,332.5000000,258204
US1.SPY,15,20200918,193000,332.5400000,332.5400000,331.7300000,332.1300000,255656
US1.SPY,15,20200918,194500,332.1700000,332.1800000,330.9300000,331.0900000,281267
US1.SPY,15,20200918,200000,331.1500000,331.2700000,330.5700000,330.8800000,268738
US1.SPY,15,20200918,201500,330.8500000,331.1100000,330.2800000,330.9000000,302418
US1.SPY,15,20200918,203000,330.9000000,330.9000000,329.0800000,329.0800000,366523
US1.SPY,15,20200918,204500,329.0900000,329.2900000,327.9800000,329.1400000,578978
US1.SPY,15,20200918,210000,329.1000000,329.9800000,328.8400000,329.9700000,343384
US1.SPY,15,20200918,211500,329.9600000,329.9800000,329.3100000,329.8600000,317463
US1.SPY,15,20200918,213000,329.8400000,330.2900000,329.1000000,330.0700000,307123
US1.SPY,15,20200918,214500,330.0400000,330.3700000,329.6200000,329.7700000,161067
US1.SPY,15,20200918,220000,329.8200000,330.5400000,329.7100000,330.5150000,155300
US1.SPY,15,20200918,221500,330.5500000,331.0500000,330.4100000,330.6500000,232343
US1.SPY,15,20200918,223000,330.7500000,331.2400000,330.3300000,331.2250000,167934
US1.SPY,15,20200918,224500,331.2000000,331.5650000,330.8100000,331.1900000,454583
US1.SPY,15,20200918,230000,331.2000000,331.4900000,330.5500000,330.6700000,738487
US1.SPY,15,20200918,231500,330.6800000,330.6800000,330.6800000,330.6800000,100
US1.SPY,15,20200921,164500,325.7000000,326.4800000,323.6900000,324.6300000,516549
US1.SPY,15,20200921,170000,324.5900000,325.5600000,324.2100000,325.2300000,344528
US1.SPY,15,20200921,171500,325.2000000,325.5800000,323.3350000,323.9700000,274589
US1.SPY,15,20200921,173000,323.9200000,324.0400000,322.5100000,322.7200000,399113
US1.SPY,15,20200921,174500,322.6700000,322.8800000,321.7300000,322.1200000,405249
US1.SPY,15,20200921,180000,322.1200000,323.1400000,322.0200000,322.7100000,345581
US1.SPY,15,20200921,181500,322.7000000,323.8500000,322.5500000,323.0000000,303591
US1.SPY,15,20200921,183000,322.9900000,323.0400000,321.9000000,322.5000000,310034
US1.SPY,15,20200921,184500,322.4600000,323.1000000,321.9000000,322.5000000,332853
US1.SPY,15,20200921,190000,322.4600000,323.8200000,322.4600000,323.6100000,287480
US1.SPY,15,20200921,191500,323.6700000,324.5400000,323.5800000,323.7900000,215390
US1.SPY,15,20200921,193000,323.7900000,324.4700000,323.5100000,324.2500000,156576
US1.SPY,15,20200921,194500,324.2000000,324.5400000,323.6700000,323.8300000,178967
US1.SPY,15,20200921,200000,323.7800000,323.9500000,323.0100000,323.2800000,220351
US1.SPY,15,20200921,201500,323.3900000,323.7550000,322.6200000,323.7400000,215608
US1.SPY,15,20200921,203000,323.7250000,324.4300000,323.7100000,324.3900000,268149
US1.SPY,15,20200921,204500,324.3950000,324.8000000,324.0400000,324.0400000,167413
US1.SPY,15,20200921,210000,324.0100000,324.1400000,323.2000000,323.7100000,262654
US1.SPY,15,20200921,211500,323.6500000,323.8800000,322.8900000,323.1400000,357727
US1.SPY,15,20200921,213000,323.2000000,323.6300000,322.7300000,323.3000000,239314
US1.SPY,15,20200921,214500,323.2900000,323.2900000,322.2600000,322.3500000,373347
US1.SPY,15,20200921,220000,322.3500000,323.5900000,322.1700000,323.4100000,237737
US1.SPY,15,20200921,221500,323.4200000,324.6500000,323.3100000,324.4300000,266434
US1.SPY,15,20200921,223000,324.5200000,325.3900000,324.4400000,325.0000000,492298
US1.SPY,15,20200921,224500,325.0100000,325.7100000,324.5300000,325.4300000,524998
US1.SPY,15,20200921,230000,325.4500000,327.0900000,325.2100000,327.0100000,1469064
US1.SPY,15,20200921,231500,327.0100000,327.0300000,327.0100000,327.0100000,2407
US1.SPY,15,20200922,164500,328.5600000,329.1200000,328.2200000,328.4400000,462609
US1.SPY,15,20200922,170000,328.4500000,328.6200000,327.0000000,327.4700000,346912
US1.SPY,15,20200922,171500,327.4600000,328.3200000,327.3500000,328.2900000,295915
US1.SPY,15,20200922,173000,328.3000000,328.8050000,328.1200000,328.8000000,224147
US1.SPY,15,20200922,174500,328.7900000,328.9500000,327.7500000,327.7500000,250658
US1.SPY,15,20200922,180000,327.7300000,327.8300000,326.2900000,326.3400000,195549
US1.SPY,15,20200922,181500,326.3500000,326.8200000,325.8600000,326.6600000,216062
US1.SPY,15,20200922,183000,326.6500000,327.3600000,326.5400000,327.1600000,172301
US1.SPY,15,20200922,184500,327.2300000,327.6400000,326.3300000,327.2500000,161589
US1.SPY,15,20200922,190000,327.3000000,327.7000000,327.2100000,327.6300000,57705
US1.SPY,15,20200922,191500,327.6100000,328.2800000,327.5800000,328.2500000,65555
US1.SPY,15,20200922,193000,328.2500000,328.2500000,327.7500000,328.0300000,71162
US1.SPY,15,20200922,194500,328.1000000,328.2100000,327.7900000,328.0000000,50257
US1.SPY,15,20200922,200000,328.0400000,328.0700000,326.9400000,327.3000000,100030
US1.SPY,15,20200922,201500,327.3000000,327.9700000,327.1600000,327.9100000,95482
US1.SPY,15,20200922,203000,327.9100000,328.3900000,327.8000000,328.3300000,68528
US1.SPY,15,20200922,204500,328.3200000,328.6500000,328.1600000,328.5850000,135840
US1.SPY,15,20200922,210000,328.5850000,329.1200000,328.5400000,329.0400000,180623
US1.SPY,15,20200922,211500,329.1800000,329.8000000,329.1800000,329.6900000,245944
US1.SPY,15,20200922,213000,329.7000000,329.8600000,329.1200000,329.3900000,209521
US1.SPY,15,20200922,214500,329.4500000,329.6700000,329.0700000,329.4500000,126660
US1.SPY,15,20200922,220000,329.4350000,329.4800000,329.0650000,329.1900000,80322
US1.SPY,15,20200922,221500,329.2050000,329.6500000,328.9300000,329.3100000,77512
US1.SPY,15,20200922,223000,329.3100000,330.3000000,329.0700000,330.2400000,201498
US1.SPY,15,20200922,224500,330.2200000,330.6000000,329.6600000,330.4900000,356919
US1.SPY,15,20200922,230000,330.5200000,330.9000000,330.0300000,330.3300000,1462477
US1.SPY,15,20200923,164500,330.9000000,331.0800000,330.4300000,330.9700000,307354
US1.SPY,15,20200923,170000,330.9400000,331.1900000,329.7000000,329.8300000,263813
US1.SPY,15,20200923,171500,329.8200000,330.2500000,329.2600000,329.6700000,181305
US1.SPY,15,20200923,173000,329.6600000,329.7550000,328.9000000,329.6200000,197827
US1.SPY,15,20200923,174500,329.6800000,329.8300000,328.5200000,329.4300000,229527
US1.SPY,15,20200923,180000,329.3700000,329.7700000,328.7900000,329.0800000,165241
US1.SPY,15,20200923,181500,329.0800000,329.6200000,328.7800000,329.3400000,119018
US1.SPY,15,20200923,183000,329.3600000,329.6650000,328.3800000,328.6700000,151020
US1.SPY,15,20200923,184500,328.6200000,328.8400000,328.1500000,328.6700000,126940
US1.SPY,15,20200923,190000,328.5500000,328.5600000,327.4400000,327.5100000,244671
US1.SPY,15,20200923,191500,327.4600000,328.1600000,327.2700000,327.9400000,200353
US1.SPY,15,20200923,193000,327.9500000,328.1900000,327.1400000,327.9000000,153534
US1.SPY,15,20200923,194500,327.8800000,328.6000000,327.6500000,328.5900000,150120
US1.SPY,15,20200923,200000,328.5900000,328.6700000,328.3000000,328.6700000,115597
US1.SPY,15,20200923,201500,328.6700000,328.7100000,328.1100000,328.3500000,106388
US1.SPY,15,20200923,203000,328.4200000,328.6500000,327.8100000,327.8700000,74031
US1.SPY,15,20200923,204500,327.8800000,328.0000000,327.2600000,327.2600000,77105
US1.SPY,15,20200923,210000,327.2400000,327.5100000,326.6500000,327.0000000,216850
US1.SPY,15,20200923,211500,326.9700000,326.9700000,326.0700000,326.4200000,237505
US1.SPY,15,20200923,213000,326.3800000,326.3800000,324.6200000,324.8900000,570410
US1.SPY,15,20200923,214500,324.8900000,325.2100000,324.2600000,324.4800000,462459
US1.SPY,15,20200923,220000,324.4700000,324.7900000,323.4400000,323.6100000,400029
US1.SPY,15,20200923,221500,323.6300000,324.0100000,322.5200000,323.7900000,691579
US1.SPY,15,20200923,223000,323.7900000,323.8100000,322.6800000,323.6500000,633483
US1.SPY,15,20200923,224500,323.6000000,324.0100000,323.2400000,323.7700000,980412
US1.SPY,15,20200923,230000,323.7500000,323.8950000,322.1000000,322.6700000,1836982
US1.SPY,15,20200923,231500,322.6600000,322.6600000,322.6600000,322.6600000,900
US1.SPY,15,20200924,164500,321.2200000,321.9200000,319.8000000,320.6300000,645427
US1.SPY,15,20200924,170000,320.6400000,322.8300000,320.1900000,322.1900000,558821
US1.SPY,15,20200924,171500,322.2000000,324.2600000,322.2000000,323.9800000,440705
US1.SPY,15,20200924,173000,323.9900000,324.6250000,322.5900000,322.6600000,331908
US1.SPY,15,20200924,174500,322.6400000,322.7000000,321.2700000,321.4400000,437302
US1.SPY,15,20200924,180000,321.5200000,323.2400000,321.4800000,323.1500000,351614
US1.SPY,15,20200924,181500,323.1600000,323.3200000,321.8700000,322.9500000,227036
US1.SPY,15,20200924,183000,322.9200000,323.5300000,322.1100000,323.0300000,224261
US1.SPY,15,20200924,184500,322.9900000,324.2800000,322.9200000,323.9700000,194215
US1.SPY,15,20200924,190000,323.9900000,324.5250000,323.2500000,324.5000000,127686
US1.SPY,15,20200924,191500,324.5800000,325.1500000,324.4200000,324.7400000,236947
US1.SPY,15,20200924,193000,324.7300000,325.3000000,324.4700000,324.7500000,155170
US1.SPY,15,20200924,194500,324.7700000,324.8000000,323.5500000,324.0500000,293362
US1.SPY,15,20200924,200000,324.0500000,325.1500000,323.9500000,325.0900000,146497
US1.SPY,15,20200924,201500,325.0700000,325.9700000,325.0000000,325.8900000,206824
US1.SPY,15,20200924,203000,325.8600000,326.4100000,325.6900000,326.2900000,187734
US1.SPY,15,20200924,204500,326.3400000,326.7800000,326.1200000,326.5700000,250123
US1.SPY,15,20200924,210000,326.5650000,326.7700000,325.6700000,325.7600000,126069
US1.SPY,15,20200924,211500,325.8100000,326.0500000,325.2600000,325.5700000,207356
US1.SPY,15,20200924,213000,325.6000000,325.9100000,324.2800000,324.5400000,199876
US1.SPY,15,20200924,214500,324.6200000,325.5500000,324.4700000,325.2500000,218316
US1.SPY,15,20200924,220000,325.3400000,325.3400000,322.8600000,322.9600000,323217
US1.SPY,15,20200924,221500,322.9700000,323.6800000,322.7200000,323.6000000,300465
US1.SPY,15,20200924,223000,323.4800000,323.8700000,321.9100000,322.2700000,384148
US1.SPY,15,20200924,224500,322.2800000,323.6400000,321.8500000,323.3000000,435664
US1.SPY,15,20200924,230000,323.3100000,324.2500000,322.9150000,323.5000000,938729
US1.SPY,15,20200924,231500,323.5100000,323.5200000,323.5100000,323.5200000,600
US1.SPY,15,20200925,164500,322.5900000,323.6900000,322.1500000,323.2500000,576687
US1.SPY,15,20200925,170000,323.2350000,323.5000000,322.2800000,323.5000000,340387
US1.SPY,15,20200925,171500,323.5200000,323.6900000,321.6400000,321.9700000,318701
US1.SPY,15,20200925,173000,321.9300000,324.2600000,321.7600000,324.0800000,495890
US1.SPY,15,20200925,174500,324.1000000,325.2900000,323.6900000,324.8900000,405324
US1.SPY,15,20200925,180000,324.9500000,325.2300000,324.3500000,324.8200000,206205
US1.SPY,15,20200925,181500,324.8400000,325.3700000,324.2100000,325.0400000,243848
US1.SPY,15,20200925,183000,325.0700000,325.8500000,325.0300000,325.4000000,183830
US1.SPY,15,20200925,184500,325.4300000,325.7200000,324.6700000,324.7400000,196094
US1.SPY,15,20200925,190000,324.7600000,324.8900000,324.3000000,324.3300000,194384
US1.SPY,15,20200925,191500,324.3400000,325.7600000,324.3300000,325.7500000,175434
US1.SPY,15,20200925,193000,325.7500000,325.8100000,324.7500000,325.0700000,195367
US1.SPY,15,20200925,194500,325.0800000,325.5800000,324.7600000,325.4500000,104819
US1.SPY,15,20200925,200000,325.4700000,325.7700000,325.2900000,325.6700000,87775
US1.SPY,15,20200925,201500,325.7400000,326.3300000,325.4200000,326.2600000,216473
US1.SPY,15,20200925,203000,326.2600000,326.4000000,325.9000000,326.2000000,109539
US1.SPY,15,20200925,204500,326.2500000,326.8600000,326.1400000,326.8400000,204559
US1.SPY,15,20200925,210000,326.8700000,327.1100000,326.8000000,326.9200000,145345
US1.SPY,15,20200925,211500,326.8700000,327.4100000,326.8700000,326.9600000,124657
US1.SPY,15,20200925,213000,326.9800000,327.7500000,326.9800000,327.6100000,181234
US1.SPY,15,20200925,214500,327.6300000,327.7200000,327.2300000,327.4000000,130592
US1.SPY,15,20200925,220000,327.4200000,328.1300000,327.4100000,328.0900000,152559
US1.SPY,15,20200925,221500,328.0800000,329.2600000,328.0100000,328.7500000,334710
US1.SPY,15,20200925,223000,328.7600000,329.5800000,328.7600000,329.3000000,314390
US1.SPY,15,20200925,224500,329.2900000,329.3200000,328.1700000,328.6000000,699960
US1.SPY,15,20200925,230000,328.5900000,329.0200000,328.2600000,328.7200000,1489410
US1.SPY,15,20200925,231500,328.6900000,328.7100000,328.6900000,328.7000000,3400
US1.SPY,15,20200928,164500,333.2200000,333.8400000,332.7000000,332.7000000,526900
US1.SPY,15,20200928,170000,332.7100000,333.1700000,332.1600000,332.7600000,287641
US1.SPY,15,20200928,171500,332.7700000,333.2700000,332.3300000,333.2700000,163768
US1.SPY,15,20200928,173000,333.2800000,334.5800000,333.2800000,333.9900000,299520
US1.SPY,15,20200928,174500,333.9900000,334.4600000,333.4800000,333.8000000,192749
US1.SPY,15,20200928,180000,333.8000000,334.0200000,332.8100000,333.1200000,178252
US1.SPY,15,20200928,181500,333.1200000,333.7200000,333.0100000,333.6400000,146596
US1.SPY,15,20200928,183000,333.6500000,333.9700000,333.2600000,333.7400000,155052
US1.SPY,15,20200928,184500,333.7500000,334.2600000,333.5500000,334.0300000,127342
US1.SPY,15,20200928,190000,334.0400000,334.1400000,333.3900000,333.6900000,129648
US1.SPY,15,20200928,191500,333.6700000,333.7000000,333.2900000,333.6900000,137030
US1.SPY,15,20200928,193000,333.6800000,333.8000000,333.1200000,333.4500000,109616
US1.SPY,15,20200928,194500,333.4500000,333.9200000,333.1900000,333.9200000,64774
US1.SPY,15,20200928,200000,333.9300000,334.2200000,333.9250000,334.1800000,95069
US1.SPY,15,20200928,201500,334.2000000,334.2400000,333.8200000,334.0500000,65430
US1.SPY,15,20200928,203000,334.1400000,334.4850000,334.0500000,334.2400000,79452
US1.SPY,15,20200928,204500,334.3500000,334.7200000,334.3400000,334.5300000,57443
US1.SPY,15,20200928,210000,334.5300000,334.7900000,334.5050000,334.6300000,77135
US1.SPY,15,20200928,211500,334.6500000,334.7900000,334.2600000,334.6100000,132870
US1.SPY,15,20200928,213000,334.6400000,334.8100000,334.1900000,334.5000000,129398
US1.SPY,15,20200928,214500,334.5300000,334.9000000,334.4400000,334.7900000,84512
US1.SPY,15,20200928,220000,334.7750000,334.9600000,334.6200000,334.7800000,63266
US1.SPY,15,20200928,221500,334.7300000,334.7800000,334.0800000,334.4400000,154592
US1.SPY,15,20200928,223000,334.4500000,334.6900000,334.1400000,334.6000000,170280
US1.SPY,15,20200928,224500,334.6000000,334.6050000,333.5700000,334.3300000,330816
US1.SPY,15,20200928,230000,334.3400000,334.3500000,333.5400000,334.2000000,1120734
US1.SPY,15,20200929,164500,333.9500000,334.3200000,333.4300000,333.6550000,229408
US1.SPY,15,20200929,170000,333.6700000,334.4400000,333.6300000,333.8800000,159146
US1.SPY,15,20200929,171500,333.8700000,334.6600000,333.5500000,334.5000000,182477
US1.SPY,15,20200929,173000,334.5100000,334.7600000,334.3000000,334.4400000,304767
US1.SPY,15,20200929,174500,334.4300000,334.5000000,333.1400000,333.3100000,298607
US1.SPY,15,20200929,180000,333.2900000,333.3000000,332.6600000,332.9400000,224469
US1.SPY,15,20200929,181500,332.9900000,333.1300000,332.5000000,332.5500000,173614
US1.SPY,15,20200929,183000,332.6200000,333.2500000,332.6200000,332.8700000,154032
US1.SPY,15,20200929,184500,332.8700000,333.3500000,332.1300000,332.3100000,206276
US1.SPY,15,20200929,190000,332.2900000,332.4500000,331.8100000,332.1900000,224699
US1.SPY,15,20200929,191500,332.1800000,332.2700000,331.7300000,332.1900000,111796
US1.SPY,15,20200929,193000,332.1900000,332.2800000,331.8500000,332.1600000,117178
US1.SPY,15,20200929,194500,332.1800000,332.5100000,332.0600000,332.3550000,109265
US1.SPY,15,20200929,200000,332.3500000,332.7500000,332.2400000,332.6900000,122034
US1.SPY,15,20200929,201500,332.7100000,332.7100000,331.6600000,331.7700000,131453
US1.SPY,15,20200929,203000,331.8200000,332.6100000,331.6400000,332.6100000,153137
US1.SPY,15,20200929,204500,332.5900000,332.8000000,332.5900000,332.6400000,61115
US1.SPY,15,20200929,210000,332.7600000,333.5400000,332.7000000,333.2600000,109734
US1.SPY,15,20200929,211500,333.2800000,333.3800000,332.9500000,333.0300000,87954
US1.SPY,15,20200929,213000,333.0700000,333.6200000,332.9400000,333.5900000,115623
US1.SPY,15,20200929,214500,333.5500000,333.8800000,333.5000000,333.7000000,152870
US1.SPY,15,20200929,220000,333.7000000,333.7400000,333.3000000,333.3300000,139336
US1.SPY,15,20200929,221500,333.3700000,333.5200000,333.1600000,333.3800000,66637
US1.SPY,15,20200929,223000,333.3500000,333.7600000,332.9500000,333.1200000,173598
US1.SPY,15,20200929,224500,333.1200000,333.3200000,332.5800000,332.7700000,266828
US1.SPY,15,20200929,230000,332.8000000,333.2400000,332.3700000,332.3900000,823856
US1.SPY,15,20200930,164500,333.0900000,334.3400000,333.0500000,334.0300000,238523
US1.SPY,15,20200930,170000,334.0200000,335.2100000,333.8500000,335.0700000,249865
US1.SPY,15,20200930,171500,335.1000000,336.0200000,335.0100000,335.5900000,265852
US1.SPY,15,20200930,173000,335.6000000,336.3000000,335.5600000,335.8600000,270550
US1.SPY,15,20200930,174500,335.9200000,336.6000000,335.8200000,336.0400000,298351
US1.SPY,15,20200930,180000,336.0400000,336.4000000,335.8600000,335.8700000,186395
US1.SPY,15,20200930,181500,335.8800000,336.4200000,335.6700000,336.3900000,263416
US1.SPY,15,20200930,183000,336.4000000,337.1200000,336.3600000,336.8400000,194575
US1.SPY,15,20200930,184500,336.8300000,336.9700000,336.2100000,336.5400000,188204
US1.SPY,15,20200930,190000,336.5600000,336.9100000,336.5200000,336.8500000,142259
US1.SPY,15,20200930,191500,336.9000000,337.1000000,336.8000000,337.1000000,92964
US1.SPY,15,20200930,193000,337.1100000,337.5100000,337.0800000,337.4300000,93830
US1.SPY,15,20200930,194500,337.4300000,337.5800000,336.9250000,337.0500000,146750
US1.SPY,15,20200930,200000,337.0500000,337.1250000,336.7800000,337.0900000,91696
US1.SPY,15,20200930,201500,337.0800000,337.1300000,336.2200000,336.3200000,91896
US1.SPY,15,20200930,203000,336.3500000,336.7500000,336.3200000,336.6500000,98597
US1.SPY,15,20200930,204500,336.6500000,337.4000000,336.6300000,337.3300000,113409
US1.SPY,15,20200930,210000,337.3300000,337.5200000,337.1900000,337.5200000,69339
US1.SPY,15,20200930,211500,337.5150000,338.1700000,337.4000000,338.0100000,152942
US1.SPY,15,20200930,213000,338.0100000,338.2900000,335.6100000,336.6500000,926282
US1.SPY,15,20200930,214500,336.6100000,336.6100000,334.9900000,335.3200000,463992
US1.SPY,15,20200930,220000,335.3000000,336.0000000,334.2100000,335.9000000,577812
US1.SPY,15,20200930,221500,335.8900000,336.1600000,334.2600000,334.3800000,587354
US1.SPY,15,20200930,223000,334.4300000,334.4300000,332.8900000,334.2000000,719466
US1.SPY,15,20200930,224500,334.1400000,334.7700000,333.5400000,334.5900000,658031
US1.SPY,15,20200930,230000,334.5700000,336.3300000,334.3600000,334.8800000,2060558
US1.SPY,15,20201001,164500,337.6900000,338.7200000,337.5100000,337.8200000,494222
US1.SPY,15,20201001,170000,337.8500000,337.9800000,336.6200000,336.7600000,309562
US1.SPY,15,20201001,171500,336.7600000,337.0600000,335.5900000,336.2500000,198195
US1.SPY,15,20201001,173000,336.2350000,336.6100000,335.6500000,336.2100000,219415
US1.SPY,15,20201001,174500,336.1850000,337.3900000,335.9800000,337.0950000,190796
US1.SPY,15,20201001,180000,337.1050000,337.1900000,335.9700000,336.6900000,220705
US1.SPY,15,20201001,181500,336.6800000,336.9700000,335.8100000,336.5700000,246830
US1.SPY,15,20201001,183000,336.5300000,337.3300000,336.3900000,337.1700000,127001
